ID,Time,X,Y,Z,Activity
Hardy,2023-05-19T21:03:47.318401Z,0.433105,-0.948242,-0.038208,TreeMovement
Hardy,2023-05-19T21:03:47.404802Z,0.379639,-0.990601,-0.0448,TreeMovement
Hardy,2023-05-19T21:03:47.404802Z,0.38916,-0.995239,-0.052979,TreeMovement
Hardy,2023-05-19T21:03:47.404802Z,0.392456,-0.995728,-0.030884,TreeMovement
Hardy,2023-05-19T21:03:47.404802Z,0.402344,-0.97583,-0.052368,TreeMovement
Hardy,2023-05-19T21:03:47.404802Z,0.431519,-0.974731,-0.046143,TreeMovement
Hardy,2023-05-19T21:03:47.491202Z,0.343384,-0.968018,-0.037476,TreeMovement
Hardy,2023-05-19T21:03:47.491202Z,0.395386,-0.995483,-0.028931,TreeMovement
Hardy,2023-05-19T21:03:47.491202Z,0.396118,-0.97522,-0.036743,TreeMovement
Hardy,2023-05-19T21:03:47.491202Z,0.404175,-0.98999,-0.035889,TreeMovement
Hardy,2023-05-19T21:03:47.577603Z,0.308472,-0.97522,0.005249,TreeMovement
Hardy,2023-05-19T21:03:47.577603Z,0.367065,-0.947021,-0.015503,TreeMovement
Hardy,2023-05-19T21:03:47.577603Z,0.43811,-0.92688,0.014771,TreeMovement
Hardy,2023-05-19T21:03:47.577603Z,0.440918,-0.958374,-0.000977,TreeMovement
Hardy,2023-05-19T21:03:47.577603Z,0.458862,-0.948486,0.005005,TreeMovement
Hardy,2023-05-19T21:03:47.664004Z,0.359741,-0.998413,0.014282,TreeMovement
Hardy,2023-05-19T21:03:47.664004Z,0.422119,-0.959839,0.010742,TreeMovement
Hardy,2023-05-19T21:03:47.664004Z,0.436157,-0.949829,-0.009399,TreeMovement
Hardy,2023-05-19T21:03:47.664004Z,0.462769,-0.978027,-0.013916,TreeMovement
Hardy,2023-05-19T21:03:47.750404Z,0.46228,-1.01355,-0.014038,TreeMovement
Hardy,2023-05-19T21:03:47.750404Z,0.468018,-0.909302,0.03064,TreeMovement
Hardy,2023-05-19T21:03:47.750404Z,0.481812,-0.974243,-0.00061,TreeMovement
Hardy,2023-05-19T21:03:47.750404Z,0.493652,-0.879272,0.044556,TreeMovement
Hardy,2023-05-19T21:03:47.836805Z,0.449219,-0.911377,0.027466,TreeMovement
Hardy,2023-05-19T21:03:47.836805Z,0.484375,-0.957031,0.034424,TreeMovement
Hardy,2023-05-19T21:03:47.836805Z,0.494263,-0.981567,0.03418,TreeMovement
Hardy,2023-05-19T21:03:47.836805Z,0.506958,-1.022461,0.020508,TreeMovement
Hardy,2023-05-19T21:03:47.836805Z,0.574585,-0.96936,0.04541,TreeMovement
Hardy,2023-05-19T21:03:47.923195Z,0.382202,-0.877563,-0.006836,TreeMovement
Hardy,2023-05-19T21:03:47.923195Z,0.400146,-0.920044,-0.004395,TreeMovement
Hardy,2023-05-19T21:03:47.923195Z,0.44165,-0.926147,0.030884,TreeMovement
Hardy,2023-05-19T21:03:47.923195Z,0.460083,-0.890137,-0.024414,TreeMovement
Hardy,2023-05-19T21:03:48.009596Z,0.309204,-0.952637,-0.079102,TreeMovement
Hardy,2023-05-19T21:03:48.009596Z,0.318115,-0.989746,-0.088379,TreeMovement
Hardy,2023-05-19T21:03:48.009596Z,0.46521,-0.921631,-0.026367,TreeMovement
Hardy,2023-05-19T21:03:48.009596Z,0.467773,-1.015137,-0.050415,TreeMovement
Hardy,2023-05-19T21:03:48.095997Z,0.356689,-0.999512,-0.160156,TreeMovement
Hardy,2023-05-19T21:03:48.095997Z,0.360718,-1.000488,-0.15918,TreeMovement
Hardy,2023-05-19T21:03:48.095997Z,0.40625,-0.815918,-0.139648,TreeMovement
Hardy,2023-05-19T21:03:48.095997Z,0.46936,-0.892334,-0.088135,TreeMovement
Hardy,2023-05-19T21:03:48.182397Z,0.349854,-1.010742,-0.19397,TreeMovement
Hardy,2023-05-19T21:03:48.182397Z,0.353638,-0.983032,-0.188965,TreeMovement
Hardy,2023-05-19T21:03:48.182397Z,0.361938,-0.946411,-0.16687,TreeMovement
Hardy,2023-05-19T21:03:48.182397Z,0.36792,-0.95105,-0.141968,TreeMovement
Hardy,2023-05-19T21:03:48.182397Z,0.38208,-0.977783,-0.145874,TreeMovement
Hardy,2023-05-19T21:03:48.268798Z,0.123779,-0.97998,-0.220581,TreeMovement
Hardy,2023-05-19T21:03:48.268798Z,0.143311,-0.930908,-0.20459,TreeMovement
Hardy,2023-05-19T21:03:48.268798Z,0.293335,-0.994873,-0.211426,TreeMovement
Hardy,2023-05-19T21:03:48.268798Z,0.349854,-0.973022,-0.205933,TreeMovement
Hardy,2023-05-19T21:03:48.355199Z,-0.119385,-1.036499,-0.129639,TreeMovement
Hardy,2023-05-19T21:03:48.355199Z,-0.050415,-1.093262,-0.144897,TreeMovement
Hardy,2023-05-19T21:03:48.355199Z,-0.029053,-0.936035,-0.125,TreeMovement
Hardy,2023-05-19T21:03:48.355199Z,0.084839,-1.071045,-0.147095,TreeMovement
Hardy,2023-05-19T21:03:48.355199Z,0.210571,-1.002197,-0.176147,TreeMovement
Hardy,2023-05-19T21:03:48.441599Z,-0.083618,-0.935547,-0.106934,TreeMovement
Hardy,2023-05-19T21:03:48.441599Z,-0.080566,-0.957397,-0.102051,TreeMovement
Hardy,2023-05-19T21:03:48.441599Z,-0.05542,-0.993408,-0.097046,TreeMovement
Hardy,2023-05-19T21:03:48.441599Z,0.055908,-0.937866,-0.110474,TreeMovement
Hardy,2023-05-19T21:03:48.528Z,-0.20105,-1.041748,-0.015747,TreeMovement
Hardy,2023-05-19T21:03:48.528Z,-0.126709,-0.964233,-0.056641,TreeMovement
Hardy,2023-05-19T21:03:48.528Z,-0.082031,-1.006836,-0.11731,TreeMovement
Hardy,2023-05-19T21:03:48.528Z,-0.060425,-1.041992,-0.093384,TreeMovement
Hardy,2023-05-19T21:03:48.614401Z,-0.366089,-1.099365,-0.045288,TreeMovement
Hardy,2023-05-19T21:03:48.614401Z,-0.288208,-1.10144,-0.022583,TreeMovement
Hardy,2023-05-19T21:03:48.614401Z,-0.196045,-0.852783,-0.103271,TreeMovement
Hardy,2023-05-19T21:03:48.614401Z,-0.190308,-0.806763,-0.097534,TreeMovement
Hardy,2023-05-19T21:03:48.614401Z,-0.165527,-0.996582,-0.069458,TreeMovement
Hardy,2023-05-19T21:03:48.700801Z,-0.323486,-1.067017,-0.098999,TreeMovement
Hardy,2023-05-19T21:03:48.700801Z,-0.317383,-1.132202,-0.056274,TreeMovement
Hardy,2023-05-19T21:03:48.700801Z,-0.200806,-1.008789,-0.109619,TreeMovement
Hardy,2023-05-19T21:03:48.700801Z,-0.197876,-1.047241,-0.07251,TreeMovement
Hardy,2023-05-19T21:03:48.787202Z,-0.245605,-1.02002,-0.194702,TreeMovement
Hardy,2023-05-19T21:03:48.787202Z,-0.230835,-0.96814,-0.189331,TreeMovement
Hardy,2023-05-19T21:03:48.787202Z,-0.176514,-0.93042,-0.18042,TreeMovement
Hardy,2023-05-19T21:03:48.787202Z,-0.109863,-0.904053,-0.168579,TreeMovement
Hardy,2023-05-19T21:03:48.787202Z,-0.055908,-0.958008,-0.151245,TreeMovement
Hardy,2023-05-19T21:03:48.873603Z,-0.29541,-1.024292,-0.229736,TreeMovement
Hardy,2023-05-19T21:03:48.873603Z,-0.279419,-1.037109,-0.200073,TreeMovement
Hardy,2023-05-19T21:03:48.873603Z,-0.193481,-1.030518,-0.178711,TreeMovement
Hardy,2023-05-19T21:03:48.873603Z,-0.167725,-1.003296,-0.190796,TreeMovement
Hardy,2023-05-19T21:03:48.960003Z,-0.345093,-1.046875,-0.182007,TreeMovement
Hardy,2023-05-19T21:03:48.960003Z,-0.272217,-1.150269,-0.195801,TreeMovement
Hardy,2023-05-19T21:03:48.960003Z,-0.260254,-1.03418,-0.180176,TreeMovement
Hardy,2023-05-19T21:03:48.960003Z,-0.221069,-1.025269,-0.162354,TreeMovement
Hardy,2023-05-19T21:03:48.960003Z,-0.193604,-0.983643,-0.125732,TreeMovement
Hardy,2023-05-19T21:03:49.046404Z,-0.281006,-1.109497,-0.192383,TreeMovement
Hardy,2023-05-19T21:03:49.046404Z,-0.240967,-1.123047,-0.21167,TreeMovement
Hardy,2023-05-19T21:03:49.046404Z,-0.214233,-1.12146,-0.210449,TreeMovement
Hardy,2023-05-19T21:03:49.046404Z,-0.20752,-1.09021,-0.17395,TreeMovement
Hardy,2023-05-19T21:03:49.132805Z,-0.261597,-1.012329,-0.168701,TreeMovement
Hardy,2023-05-19T21:03:49.132805Z,-0.201782,-1.031006,-0.210205,TreeMovement
Hardy,2023-05-19T21:03:49.132805Z,-0.189087,-1.055786,-0.198853,TreeMovement
Hardy,2023-05-19T21:03:49.132805Z,-0.121704,-1.033936,-0.134155,TreeMovement
Hardy,2023-05-19T21:03:49.219195Z,-0.422729,-1.091187,-0.209106,TreeMovement
Hardy,2023-05-19T21:03:49.219195Z,-0.233521,-1.106812,-0.195801,TreeMovement
Hardy,2023-05-19T21:03:49.219195Z,-0.21875,-0.954712,-0.159302,TreeMovement
Hardy,2023-05-19T21:03:49.219195Z,-0.208496,-1.102295,-0.166992,TreeMovement
Hardy,2023-05-19T21:03:49.219195Z,-0.155396,-0.888916,-0.152588,TreeMovement
Hardy,2023-05-19T21:03:49.305596Z,-0.216553,-0.965454,-0.151123,TreeMovement
Hardy,2023-05-19T21:03:49.305596Z,-0.187134,-0.955322,-0.120117,TreeMovement
Hardy,2023-05-19T21:03:49.305596Z,-0.185791,-0.985229,-0.147949,TreeMovement
Hardy,2023-05-19T21:03:49.305596Z,-0.138306,-0.96167,-0.116455,TreeMovement
Hardy,2023-05-19T21:03:49.391997Z,-0.259521,-1.006104,-0.192505,TreeMovement
Hardy,2023-05-19T21:03:49.391997Z,-0.220581,-1.019653,-0.166748,TreeMovement
Hardy,2023-05-19T21:03:49.391997Z,-0.192017,-0.99939,-0.131836,TreeMovement
Hardy,2023-05-19T21:03:49.391997Z,-0.170654,-1.047974,-0.14856,TreeMovement
Hardy,2023-05-19T21:03:49.478397Z,-0.265869,-0.960205,-0.188354,TreeMovement
Hardy,2023-05-19T21:03:49.478397Z,-0.264893,-1.062622,-0.15979,TreeMovement
Hardy,2023-05-19T21:03:49.478397Z,-0.250977,-0.985352,-0.170654,TreeMovement
Hardy,2023-05-19T21:03:49.478397Z,-0.237061,-1.024048,-0.182007,TreeMovement
Hardy,2023-05-19T21:03:49.478397Z,-0.234741,-1.00415,-0.168579,TreeMovement
Hardy,2023-05-19T21:03:49.564798Z,-0.276489,-1.021973,-0.184937,TreeMovement
Hardy,2023-05-19T21:03:49.564798Z,-0.231934,-0.998413,-0.183838,TreeMovement
Hardy,2023-05-19T21:03:49.564798Z,-0.19397,-1.045288,-0.181152,TreeMovement
Hardy,2023-05-19T21:03:49.564798Z,-0.16687,-0.998657,-0.185059,TreeMovement
Hardy,2023-05-19T21:03:49.651199Z,-0.333008,-1.01355,-0.235474,TreeMovement
Hardy,2023-05-19T21:03:49.651199Z,-0.246704,-1.047607,-0.213257,TreeMovement
Hardy,2023-05-19T21:03:49.651199Z,-0.223755,-1.034058,-0.196045,TreeMovement
Hardy,2023-05-19T21:03:49.651199Z,-0.219238,-1.030273,-0.210571,TreeMovement
Hardy,2023-05-19T21:03:49.737599Z,-0.321899,-1.012817,-0.212646,TreeMovement
Hardy,2023-05-19T21:03:49.737599Z,-0.265259,-0.994507,-0.2146,TreeMovement
Hardy,2023-05-19T21:03:49.737599Z,-0.223877,-1.033203,-0.160278,TreeMovement
Hardy,2023-05-19T21:03:49.737599Z,-0.192871,-1.019409,-0.15918,TreeMovement
Hardy,2023-05-19T21:03:49.737599Z,-0.162598,-1.003174,-0.123413,TreeMovement
Hardy,2023-05-19T21:03:49.824Z,-0.147827,-0.975342,-0.183594,TreeMovement
Hardy,2023-05-19T21:03:49.824Z,-0.135986,-0.958008,-0.222168,TreeMovement
Hardy,2023-05-19T21:03:49.824Z,-0.135254,-1.019165,-0.210327,TreeMovement
Hardy,2023-05-19T21:03:49.824Z,-0.12439,-1.064697,-0.192627,TreeMovement
Hardy,2023-05-19T21:03:49.910400Z,-0.194824,-1.049072,-0.231079,TreeMovement
Hardy,2023-05-19T21:03:49.910400Z,-0.137695,-0.958008,-0.191284,TreeMovement
Hardy,2023-05-19T21:03:49.910400Z,-0.13562,-0.963379,-0.184448,TreeMovement
Hardy,2023-05-19T21:03:49.910400Z,-0.131592,-1.045776,-0.221436,TreeMovement
Hardy,2023-05-19T21:03:49.996801Z,-0.169922,-1.010742,-0.275513,TreeMovement
Hardy,2023-05-19T21:03:49.996801Z,-0.160156,-0.995361,-0.23291,TreeMovement
Hardy,2023-05-19T21:03:49.996801Z,-0.078369,-1.005615,-0.249146,TreeMovement
Hardy,2023-05-19T21:03:49.996801Z,-0.044922,-1.029175,-0.2052,TreeMovement
Hardy,2023-05-19T21:03:50.083202Z,-0.261719,-0.995728,-0.315186,TreeMovement
Hardy,2023-05-19T21:03:50.083202Z,-0.136353,-1.032837,-0.268921,TreeMovement
Hardy,2023-05-19T21:03:50.083202Z,-0.134644,-0.968872,-0.195923,TreeMovement
Hardy,2023-05-19T21:03:50.083202Z,-0.118164,-0.915161,-0.204712,TreeMovement
Hardy,2023-05-19T21:03:50.083202Z,-0.08667,-0.930908,-0.254761,TreeMovement
Hardy,2023-05-19T21:03:50.169602Z,-0.0448,-1.037842,-0.156006,TreeMovement
Hardy,2023-05-19T21:03:50.169602Z,-0.0354,-1.002808,-0.205811,TreeMovement
Hardy,2023-05-19T21:03:50.169602Z,-0.005371,-0.952637,-0.165527,TreeMovement
Hardy,2023-05-19T21:03:50.169602Z,0.009033,-0.981934,-0.155518,TreeMovement
Hardy,2023-05-19T21:03:50.256003Z,-0.226318,-0.934204,-0.135864,TreeMovement
Hardy,2023-05-19T21:03:50.256003Z,-0.012573,-1.084106,-0.166016,TreeMovement
Hardy,2023-05-19T21:03:50.256003Z,0.001709,-1.096802,-0.149292,TreeMovement
Hardy,2023-05-19T21:03:50.256003Z,0.048828,-1.056641,-0.093994,TreeMovement
Hardy,2023-05-19T21:03:50.342404Z,-0.228271,-0.949585,-0.177979,TreeMovement
Hardy,2023-05-19T21:03:50.342404Z,0.006104,-1.022095,-0.183472,TreeMovement
Hardy,2023-05-19T21:03:50.342404Z,0.045898,-0.977905,-0.188721,TreeMovement
Hardy,2023-05-19T21:03:50.342404Z,0.099854,-1.018188,-0.151245,TreeMovement
Hardy,2023-05-19T21:03:50.342404Z,0.123291,-1.103638,-0.160156,TreeMovement
Hardy,2023-05-19T21:03:50.428804Z,0.057251,-1.061768,-0.161133,TreeMovement
Hardy,2023-05-19T21:03:50.428804Z,0.060669,-1.06665,-0.127563,TreeMovement
Hardy,2023-05-19T21:03:50.428804Z,0.180054,-1.052734,-0.121338,TreeMovement
Hardy,2023-05-19T21:03:50.428804Z,0.255615,-1.024048,-0.093506,TreeMovement
Hardy,2023-05-19T21:03:50.515195Z,0.101685,-1.047729,-0.14209,TreeMovement
Hardy,2023-05-19T21:03:50.515195Z,0.131348,-1.006348,-0.133301,TreeMovement
Hardy,2023-05-19T21:03:50.515195Z,0.174194,-1.034546,-0.115601,TreeMovement
Hardy,2023-05-19T21:03:50.515195Z,0.236206,-1.026978,-0.0802,TreeMovement
Hardy,2023-05-19T21:03:50.601596Z,0.20105,-1.025879,-0.106689,TreeMovement
Hardy,2023-05-19T21:03:50.601596Z,0.231445,-0.982788,-0.04834,TreeMovement
Hardy,2023-05-19T21:03:50.601596Z,0.240845,-0.978149,-0.081421,TreeMovement
Hardy,2023-05-19T21:03:50.601596Z,0.244141,-0.990479,-0.096802,TreeMovement
Hardy,2023-05-19T21:03:50.601596Z,0.258057,-0.970703,-0.080688,TreeMovement
Hardy,2023-05-19T21:03:50.687996Z,0.2146,-0.966187,-0.037842,TreeMovement
Hardy,2023-05-19T21:03:50.687996Z,0.261963,-0.877319,-0.018188,TreeMovement
Hardy,2023-05-19T21:03:50.687996Z,0.265381,-1.01355,-0.00293,TreeMovement
Hardy,2023-05-19T21:03:50.687996Z,0.301636,-1.369629,0.051025,TreeMovement
Hardy,2023-05-19T21:03:50.774397Z,0.193726,-1.038208,-0.081055,TreeMovement
Hardy,2023-05-19T21:03:50.774397Z,0.269531,-0.944702,-0.034912,TreeMovement
Hardy,2023-05-19T21:03:50.774397Z,0.273804,-0.973267,-0.073242,TreeMovement
Hardy,2023-05-19T21:03:50.774397Z,0.346558,-1.008057,-0.062744,TreeMovement
Hardy,2023-05-19T21:03:50.774397Z,0.36499,-1.163208,-0.036743,TreeMovement
Hardy,2023-05-19T21:03:50.860798Z,0.213501,-1.013794,-0.091309,TreeMovement
Hardy,2023-05-19T21:03:50.860798Z,0.218994,-1.025146,-0.114868,TreeMovement
Hardy,2023-05-19T21:03:50.860798Z,0.30603,-1.013794,-0.072998,TreeMovement
Hardy,2023-05-19T21:03:50.860798Z,0.337769,-0.988281,-0.059082,TreeMovement
Hardy,2023-05-19T21:03:50.947198Z,0.292725,-0.921509,-0.082031,TreeMovement
Hardy,2023-05-19T21:03:50.947198Z,0.310547,-0.895752,-0.115845,TreeMovement
Hardy,2023-05-19T21:03:50.947198Z,0.320679,-0.906372,-0.107056,TreeMovement
Hardy,2023-05-19T21:03:50.947198Z,0.322754,-0.860352,-0.128906,TreeMovement
Hardy,2023-05-19T21:03:51.033599Z,0.366455,-1.047974,-0.161011,TreeMovement
Hardy,2023-05-19T21:03:51.033599Z,0.40979,-1.071289,-0.155151,TreeMovement
Hardy,2023-05-19T21:03:51.033599Z,0.417969,-1.052612,-0.123535,TreeMovement
Hardy,2023-05-19T21:03:51.033599Z,0.425659,-1.062622,-0.192749,TreeMovement
Hardy,2023-05-19T21:03:51.033599Z,0.482422,-0.939087,-0.188721,TreeMovement
Hardy,2023-05-19T21:03:51.120Z,0.403931,-0.970337,-0.152466,TreeMovement
Hardy,2023-05-19T21:03:51.120Z,0.428345,-0.972534,-0.203735,TreeMovement
Hardy,2023-05-19T21:03:51.120Z,0.441895,-1.005615,-0.162476,TreeMovement
Hardy,2023-05-19T21:03:51.120Z,0.469482,-0.936401,-0.199463,TreeMovement
Hardy,2023-05-19T21:03:51.206400Z,0.41333,-1.004639,-0.198486,TreeMovement
Hardy,2023-05-19T21:03:51.206400Z,0.421631,-0.975708,-0.205322,TreeMovement
Hardy,2023-05-19T21:03:51.206400Z,0.449829,-0.862183,-0.221802,TreeMovement
Hardy,2023-05-19T21:03:51.206400Z,0.469238,-0.978516,-0.159058,TreeMovement
Hardy,2023-05-19T21:03:51.206400Z,0.498657,-0.896729,-0.191162,TreeMovement
Hardy,2023-05-19T21:03:51.292801Z,0.451294,-0.986572,-0.206055,TreeMovement
Hardy,2023-05-19T21:03:51.292801Z,0.467529,-0.895752,-0.222778,TreeMovement
Hardy,2023-05-19T21:03:51.292801Z,0.469849,-0.894531,-0.227295,TreeMovement
Hardy,2023-05-19T21:03:51.292801Z,0.530518,-0.927734,-0.248779,TreeMovement
Hardy,2023-05-19T21:03:51.379202Z,0.402466,-0.886475,-0.25061,TreeMovement
Hardy,2023-05-19T21:03:51.379202Z,0.436279,-0.924805,-0.251465,TreeMovement
Hardy,2023-05-19T21:03:51.379202Z,0.506714,-0.904297,-0.227905,TreeMovement
Hardy,2023-05-19T21:03:51.379202Z,0.518799,-0.974487,-0.206055,TreeMovement
Hardy,2023-05-19T21:03:51.379202Z,0.523438,-0.915039,-0.232422,TreeMovement
Hardy,2023-05-19T21:03:51.465602Z,0.435669,-0.789429,-0.213745,TreeMovement
Hardy,2023-05-19T21:03:51.465602Z,0.496216,-0.874512,-0.240601,TreeMovement
Hardy,2023-05-19T21:03:51.465602Z,0.520142,-0.84082,-0.239502,TreeMovement
Hardy,2023-05-19T21:03:51.465602Z,0.526855,-0.848999,-0.185913,TreeMovement
Hardy,2023-05-19T21:03:51.552003Z,0.418701,-0.915894,-0.241577,TreeMovement
Hardy,2023-05-19T21:03:51.552003Z,0.467651,-0.89624,-0.265137,TreeMovement
Hardy,2023-05-19T21:03:51.552003Z,0.470093,-0.922363,-0.259766,TreeMovement
Hardy,2023-05-19T21:03:51.552003Z,0.530396,-0.945068,-0.238403,TreeMovement
Hardy,2023-05-19T21:03:51.638404Z,0.454346,-0.997437,-0.316772,TreeMovement
Hardy,2023-05-19T21:03:51.638404Z,0.462158,-0.950195,-0.287109,TreeMovement
Hardy,2023-05-19T21:03:51.638404Z,0.464722,-0.895386,-0.28418,TreeMovement
Hardy,2023-05-19T21:03:51.638404Z,0.481934,-0.909546,-0.293335,TreeMovement
Hardy,2023-05-19T21:03:51.638404Z,0.509888,-0.932251,-0.259766,TreeMovement
Hardy,2023-05-19T21:03:51.724804Z,0.509399,-0.942017,-0.252441,TreeMovement
Hardy,2023-05-19T21:03:51.724804Z,0.516479,-0.860352,-0.243652,TreeMovement
Hardy,2023-05-19T21:03:51.724804Z,0.516968,-0.988892,-0.280029,TreeMovement
Hardy,2023-05-19T21:03:51.724804Z,0.531982,-0.898193,-0.263794,TreeMovement
Hardy,2023-05-19T21:03:51.811205Z,0.392944,-0.77771,-0.265625,TreeMovement
Hardy,2023-05-19T21:03:51.811205Z,0.447266,-0.890381,-0.273804,TreeMovement
Hardy,2023-05-19T21:03:51.811205Z,0.45874,-0.847778,-0.264893,TreeMovement
Hardy,2023-05-19T21:03:51.811205Z,0.505371,-0.918091,-0.276001,TreeMovement
Hardy,2023-05-19T21:03:51.897595Z,0.411987,-0.905151,-0.280029,TreeMovement
Hardy,2023-05-19T21:03:51.897595Z,0.439941,-0.905029,-0.279297,TreeMovement
Hardy,2023-05-19T21:03:51.897595Z,0.453125,-0.966431,-0.305298,TreeMovement
Hardy,2023-05-19T21:03:51.897595Z,0.485352,-0.998779,-0.357666,TreeMovement
Hardy,2023-05-19T21:03:51.897595Z,0.487793,-0.927856,-0.289307,TreeMovement
Hardy,2023-05-19T21:03:51.983996Z,0.400024,-0.910156,-0.282837,TreeMovement
Hardy,2023-05-19T21:03:51.983996Z,0.424072,-0.87085,-0.286499,TreeMovement
Hardy,2023-05-19T21:03:51.983996Z,0.483765,-0.935181,-0.278931,TreeMovement
Hardy,2023-05-19T21:03:51.983996Z,0.508545,-0.964355,-0.305054,TreeMovement
Hardy,2023-05-19T21:03:52.070397Z,0.460327,-0.937866,-0.323853,TreeMovement
Hardy,2023-05-19T21:03:52.070397Z,0.466064,-0.908936,-0.290405,TreeMovement
Hardy,2023-05-19T21:03:52.070397Z,0.469727,-0.786499,-0.248291,TreeMovement
Hardy,2023-05-19T21:03:52.070397Z,0.50293,-0.961914,-0.311157,TreeMovement
Hardy,2023-05-19T21:03:52.156797Z,0.402588,-0.88623,-0.323364,TreeMovement
Hardy,2023-05-19T21:03:52.156797Z,0.413208,-0.910645,-0.30603,TreeMovement
Hardy,2023-05-19T21:03:52.156797Z,0.472412,-0.921509,-0.263794,TreeMovement
Hardy,2023-05-19T21:03:52.156797Z,0.472412,-0.917725,-0.282104,TreeMovement
Hardy,2023-05-19T21:03:52.156797Z,0.593872,-0.956909,-0.317383,TreeMovement
Hardy,2023-05-19T21:03:52.243198Z,-0.018555,-1.121704,-0.299927,TreeMovement
Hardy,2023-05-19T21:03:52.243198Z,0.054443,-0.973145,-0.182617,TreeMovement
Hardy,2023-05-19T21:03:52.243198Z,0.299805,-0.830322,-0.265137,TreeMovement
Hardy,2023-05-19T21:03:52.243198Z,0.703369,-0.883667,-0.327759,TreeMovement
Hardy,2023-05-19T21:03:52.329599Z,-0.057495,-0.579712,-0.201904,TreeMovement
Hardy,2023-05-19T21:03:52.329599Z,-0.027832,-0.989746,-0.302368,TreeMovement
Hardy,2023-05-19T21:03:52.329599Z,0.218994,-0.469238,-0.215942,TreeMovement
Hardy,2023-05-19T21:03:52.329599Z,0.404419,-0.403076,-0.1521,TreeMovement
Hardy,2023-05-19T21:03:52.415999Z,0.040527,-0.568604,-0.415894,TreeMovement
Hardy,2023-05-19T21:03:52.415999Z,0.203125,-0.768433,-0.040649,TreeMovement
Hardy,2023-05-19T21:03:52.415999Z,0.212036,-0.763306,-0.132813,TreeMovement
Hardy,2023-05-19T21:03:52.415999Z,0.439453,-0.599487,-0.473999,TreeMovement
Hardy,2023-05-19T21:03:52.415999Z,0.545044,-0.7677,-0.274292,TreeMovement
Hardy,2023-05-19T21:03:52.502400Z,0.095703,-0.728149,-0.390015,TreeMovement
Hardy,2023-05-19T21:03:52.502400Z,0.098999,-1.312256,-0.584106,TreeMovement
Hardy,2023-05-19T21:03:52.502400Z,0.398071,-1.066772,-0.464233,TreeMovement
Hardy,2023-05-19T21:03:52.502400Z,0.404663,-1.44873,-0.53772,TreeMovement
Hardy,2023-05-19T21:03:52.588801Z,0.188721,-0.915649,-0.491211,TreeMovement
Hardy,2023-05-19T21:03:52.588801Z,0.23999,-1.255615,-0.605347,TreeMovement
Hardy,2023-05-19T21:03:52.588801Z,0.269775,-1.072021,-0.500244,TreeMovement
Hardy,2023-05-19T21:03:52.588801Z,0.270264,-1.267944,-0.594604,TreeMovement
Hardy,2023-05-19T21:03:52.588801Z,0.305908,-0.982666,-0.519653,TreeMovement
Hardy,2023-05-19T21:03:52.675201Z,0.028076,-1.048218,-0.512695,TreeMovement
Hardy,2023-05-19T21:03:52.675201Z,0.124268,-1.019775,-0.499268,TreeMovement
Hardy,2023-05-19T21:03:52.675201Z,0.137573,-0.862549,-0.508911,TreeMovement
Hardy,2023-05-19T21:03:52.675201Z,0.16333,-1.253296,-0.568115,TreeMovement
Hardy,2023-05-19T21:03:52.761602Z,0.019653,-0.998779,-0.433594,TreeMovement
Hardy,2023-05-19T21:03:52.761602Z,0.031372,-1.067993,-0.486694,TreeMovement
Hardy,2023-05-19T21:03:52.761602Z,0.086304,-0.981689,-0.438232,TreeMovement
Hardy,2023-05-19T21:03:52.761602Z,0.101685,-0.953125,-0.453247,TreeMovement
Hardy,2023-05-19T21:03:52.848003Z,-0.052124,-1.047852,-0.4729,TreeMovement
Hardy,2023-05-19T21:03:52.848003Z,-0.030151,-0.989258,-0.450439,TreeMovement
Hardy,2023-05-19T21:03:52.848003Z,0.050781,-0.880005,-0.434692,TreeMovement
Hardy,2023-05-19T21:03:52.848003Z,0.052002,-0.876831,-0.429077,TreeMovement
Hardy,2023-05-19T21:03:52.848003Z,0.064453,-0.924316,-0.427734,TreeMovement
Hardy,2023-05-19T21:03:52.934403Z,-0.022827,-0.905151,-0.383301,TreeMovement
Hardy,2023-05-19T21:03:52.934403Z,-0.011475,-0.969238,-0.417603,TreeMovement
Hardy,2023-05-19T21:03:52.934403Z,-0.00769,-0.969971,-0.39209,TreeMovement
Hardy,2023-05-19T21:03:52.934403Z,0.041016,-1.020996,-0.381226,TreeMovement
Hardy,2023-05-19T21:03:53.020804Z,-0.002686,-0.989014,-0.417969,TreeMovement
Hardy,2023-05-19T21:03:53.020804Z,0.012573,-0.872192,-0.411255,TreeMovement
Hardy,2023-05-19T21:03:53.020804Z,0.028442,-0.950195,-0.425049,TreeMovement
Hardy,2023-05-19T21:03:53.020804Z,0.036865,-0.925415,-0.376099,TreeMovement
Hardy,2023-05-19T21:03:53.020804Z,0.044556,-0.908203,-0.401733,TreeMovement
Hardy,2023-05-19T21:03:53.107205Z,-0.021484,-0.960815,-0.40625,TreeMovement
Hardy,2023-05-19T21:03:53.107205Z,-0.009888,-0.913574,-0.418457,TreeMovement
Hardy,2023-05-19T21:03:53.107205Z,-0.009033,-0.992676,-0.428467,TreeMovement
Hardy,2023-05-19T21:03:53.107205Z,0.039917,-0.976074,-0.42334,TreeMovement
Hardy,2023-05-19T21:03:53.193595Z,0.01123,-0.928589,-0.4375,TreeMovement
